pre,post,weight,delay,type
1_V_6_1,1_N_1_81,3,0,2
1_I_128_1,1_N_1_81,3,0,2
1_V_9_1,1_N_1_81,3,0,2
1_I_225_1,1_N_1_81,3,0,2
1_V_18_1,1_N_1_81,3,0,2
1_I_258_1,1_N_1_81,3,0,2
1_V_20_1,1_N_1_81,3,0,2
1_I_282_1,1_N_1_81,3,0,2
1_V_22_1,1_N_1_81,3,0,2
1_I_290_1,1_N_1_82,3,0,2
1_V_22_1,1_N_1_82,3,0,2
1_I_170_1,1_N_1_83,3,0,2
1_V_14_1,1_N_1_83,3,0,2
1_I_261_1,1_N_1_83,3,0,2
1_V_21_1,1_N_1_83,3,0,2
1_I_143_1,1_N_1_84,3,0,2
1_V_10_1,1_N_1_84,3,0,2
1_I_221_1,1_N_1_84,3,0,2
1_V_17_1,1_N_1_84,3,0,2
1_I_280_1,1_N_1_84,3,0,2
1_V_22_1,1_N_1_84,3,0,2
1_I_285_1,1_N_1_85,3,0,2
1_V_22_1,1_N_1_85,3,0,2
1_I_99_1,1_N_1_92,3,0,2
1_V_8_1,1_N_1_92,3,0,2
1_I_28_1,1_N_1_94,3,0,2
1_V_4_1,1_N_1_94,3,0,2
1_N_1_54,1_N_2_1,26.83093809,1,1
1_N_1_57,1_N_2_1,26.83093809,1,1
1_N_1_62,1_N_2_1,26.83093809,1,1
1_N_1_65,1_N_2_1,26.83093809,1,1
1_N_1_67,1_N_2_1,26.83093809,1,1
1_N_1_68,1_N_2_1,53.66187619,1,1
1_N_1_69,1_N_2_1,26.83093809,1,1
1_N_1_73,1_N_2_1,26.83093809,1,1
1_N_1_74,1_N_2_1,53.66187619,1,1
1_N_1_77,1_N_2_1,26.83093809,1,1
1_N_1_78,1_N_2_1,53.66187619,1,1
1_N_1_81,1_N_2_1,53.66187619,1,1
1_N_1_84,1_N_2_1,26.83093809,1,1
1_N_1_94,1_N_2_1,26.83093809,1,1
1_I_3_1,1_N_2_1,3,0,2
1_V_1_1,1_N_2_1,3,0,2
1_I_4_1,1_N_2_1,3,0,2
1_V_1_1,1_N_2_1,3,0,2
1_I_28_1,1_N_2_1,3,0,2
1_V_4_1,1_N_2_1,3,0,2
1_I_29_1,1_N_2_1,3,0,2
1_V_4_1,1_N_2_1,3,0,2
1_I_48_1,1_N_2_1,3,0,2
1_V_5_1,1_N_2_1,3,0,2
1_I_59_1,1_N_2_1,3,0,2
1_V_6_1,1_N_2_1,3,0,2
1_I_66_1,1_N_2_1,3,0,2
1_V_7_1,1_N_2_1,3,0,2
1_I_116_1,1_N_2_1,3,0,2
1_V_8_1,1_N_2_1,3,0,2
1_I_118_1,1_N_2_1,3,0,2
1_V_8_1,1_N_2_1,3,0,2
1_I_127_1,1_N_2_1,3,0,2
1_V_9_1,1_N_2_1,3,0,2
1_I_142_1,1_N_2_1,3,0,2
1_V_10_1,1_N_2_1,3,0,2
1_I_157_1,1_N_2_1,3,0,2
1_V_13_1,1_N_2_1,3,0,2
1_I_221_1,1_N_2_1,3,0,2
1_V_17_1,1_N_2_1,3,0,2
1_I_222_1,1_N_2_1,3,0,2
1_V_18_1,1_N_2_1,3,0,2
1_I_225_1,1_N_2_1,3,0,2
1_V_18_1,1_N_2_1,3,0,2
1_I_250_1,1_N_2_1,3,0,2
1_V_19_1,1_N_2_1,3,0,2
1_I_253_1,1_N_2_1,3,0,2
1_V_20_1,1_N_2_1,3,0,2
1_I_257_1,1_N_2_1,3,0,2
1_V_20_1,1_N_2_1,3,0,2
1_N_1_1,1_N_2_46,26.83093809,1,1
1_I_41_1,1_N_2_46,3,0,2
1_V_4_1,1_N_2_46,3,0,2
1_N_1_1,1_N_2_48,80.49281428,1,1
1_I_191_1,1_N_2_48,3,0,2
1_V_15_1,1_N_2_48,3,0,2
1_I_202_1,1_N_2_48,3,0,2
1_V_15_1,1_N_2_48,3,0,2
1_I_204_1,1_N_2_48,3,0,2
1_V_15_1,1_N_2_48,3,0,2
1_N_1_47,1_N_2_49,26.83093809,1,1
1_N_1_49,1_N_2_49,26.83093809,1,1
1_I_203_1,1_N_2_49,3,0,2
1_V_15_1,1_N_2_49,3,0,2
1_I_318_1,1_N_2_49,3,0,2
1_V_23_1,1_N_2_49,3,0,2
1_N_1_1,1_N_2_50,26.83093809,1,1
1_I_46_1,1_N_2_50,3,0,2
1_V_4_1,1_N_2_50,3,0,2
1_N_1_1,1_N_2_51,26.83093809,1,1
1_I_53_1,1_N_2_51,3,0,2
1_V_5_1,1_N_2_51,3,0,2
1_N_1_1,1_N_2_52,80.49281428,1,1
1_I_68_1,1_N_2_52,3,0,2
1_V_7_1,1_N_2_52,3,0,2
1_I_167_1,1_N_2_52,3,0,2
1_V_13_1,1_N_2_52,3,0,2
1_I_311_1,1_N_2_52,3,0,2
1_V_23_1,1_N_2_52,3,0,2
1_N_1_1,1_N_2_53,53.66187619,1,1
1_N_1_50,1_N_2_53,26.83093809,1,1
1_N_1_63,1_N_2_53,26.83093809,1,1
1_I_88_1,1_N_2_53,3,0,2
1_V_8_1,1_N_2_53,3,0,2
1_I_101_1,1_N_2_53,3,0,2
1_V_8_1,1_N_2_53,3,0,2
1_I_246_1,1_N_2_53,3,0,2
1_V_19_1,1_N_2_53,3,0,2
1_I_259_1,1_N_2_53,3,0,2
1_V_20_1,1_N_2_53,3,0,2
1_N_1_1,1_N_2_54,26.83093809,1,1
1_I_45_1,1_N_2_54,3,0,2
1_V_4_1,1_N_2_54,3,0,2
1_N_1_1,1_N_2_56,26.83093809,1,1
1_N_1_70,1_N_2_56,26.83093809,1,1
1_I_51_1,1_N_2_56,3,0,2
1_V_5_1,1_N_2_56,3,0,2
1_I_245_1,1_N_2_56,3,0,2
1_V_19_1,1_N_2_56,3,0,2
1_N_1_1,1_N_2_57,134.1546905,1,1
1_N_1_53,1_N_2_57,26.83093809,1,1
1_I_36_1,1_N_2_57,3,0,2
1_V_4_1,1_N_2_57,3,0,2
1_I_104_1,1_N_2_57,3,0,2
1_V_8_1,1_N_2_57,3,0,2
1_I_139_1,1_N_2_57,3,0,2
1_V_10_1,1_N_2_57,3,0,2
1_I_140_1,1_N_2_57,3,0,2
1_V_10_1,1_N_2_57,3,0,2
1_I_268_1,1_N_2_57,3,0,2
1_V_22_1,1_N_2_57,3,0,2
1_I_313_1,1_N_2_57,3,0,2
1_V_23_1,1_N_2_57,3,0,2
1_N_1_1,1_N_2_59,134.1546905,1,1
1_N_1_60,1_N_2_59,53.66187619,1,1
1_I_2_1,1_N_2_59,3,0,2
1_V_1_1,1_N_2_59,3,0,2
1_I_14_1,1_N_2_59,3,0,2
1_V_1_1,1_N_2_59,3,0,2
1_I_121_1,1_N_2_59,3,0,2
1_V_8_1,1_N_2_59,3,0,2
1_I_148_1,1_N_2_59,3,0,2
1_V_11_1,1_N_2_59,3,0,2
1_I_169_1,1_N_2_59,3,0,2
1_V_14_1,1_N_2_59,3,0,2
1_I_260_1,1_N_2_59,3,0,2
1_V_20_1,1_N_2_59,3,0,2
1_I_309_1,1_N_2_59,3,0,2
1_V_23_1,1_N_2_59,3,0,2
1_N_1_1,1_N_2_60,134.1546905,1,1
1_N_1_53,1_N_2_60,26.83093809,1,1
1_N_1_55,1_N_2_60,26.83093809,1,1
1_N_1_60,1_N_2_60,26.83093809,1,1
1_N_1_62,1_N_2_60,26.83093809,1,1
1_N_1_65,1_N_2_60,26.83093809,1,1
1_I_18_1,1_N_2_60,3,0,2
1_V_3_1,1_N_2_60,3,0,2
1_I_26_1,1_N_2_60,3,0,2
1_V_4_1,1_N_2_60,3,0,2
1_I_32_1,1_N_2_60,3,0,2
1_V_4_1,1_N_2_60,3,0,2
1_I_43_1,1_N_2_60,3,0,2
1_V_4_1,1_N_2_60,3,0,2
1_I_79_1,1_N_2_60,3,0,2
1_V_8_1,1_N_2_60,3,0,2
1_I_114_1,1_N_2_60,3,0,2
1_V_8_1,1_N_2_60,3,0,2
1_I_115_1,1_N_2_60,3,0,2
1_V_8_1,1_N_2_60,3,0,2
1_I_248_1,1_N_2_60,3,0,2
1_V_19_1,1_N_2_60,3,0,2
1_I_278_1,1_N_2_60,3,0,2
1_V_22_1,1_N_2_60,3,0,2
1_I_284_1,1_N_2_60,3,0,2
1_V_22_1,1_N_2_60,3,0,2
1_N_1_1,1_N_2_61,80.49281428,1,1
1_N_1_61,1_N_2_61,26.83093809,1,1
1_I_92_1,1_N_2_61,3,0,2
1_V_8_1,1_N_2_61,3,0,2
1_I_97_1,1_N_2_61,3,0,2
1_V_8_1,1_N_2_61,3,0,2
1_I_164_1,1_N_2_61,3,0,2
1_V_13_1,1_N_2_61,3,0,2
1_I_214_1,1_N_2_61,3,0,2
1_V_16_1,1_N_2_61,3,0,2
1_N_1_1,1_N_2_62,187.8165667,1,1
1_N_1_62,1_N_2_62,26.83093809,1,1
1_I_19_1,1_N_2_62,3,0,2
1_V_4_1,1_N_2_62,3,0,2
1_I_31_1,1_N_2_62,3,0,2
1_V_4_1,1_N_2_62,3,0,2
1_I_58_1,1_N_2_62,3,0,2
1_V_6_1,1_N_2_62,3,0,2
1_I_74_1,1_N_2_62,3,0,2
1_V_8_1,1_N_2_62,3,0,2
1_I_82_1,1_N_2_62,3,0,2
1_V_8_1,1_N_2_62,3,0,2
1_I_173_1,1_N_2_62,3,0,2
1_V_14_1,1_N_2_62,3,0,2
1_I_287_1,1_N_2_62,3,0,2
1_V_22_1,1_N_2_62,3,0,2
1_I_306_1,1_N_2_62,3,0,2
1_V_23_1,1_N_2_62,3,0,2
1_N_1_1,1_N_2_63,107.3237524,1,1
1_N_1_59,1_N_2_63,26.83093809,1,1
1_N_1_62,1_N_2_63,26.83093809,1,1
1_N_1_75,1_N_2_63,26.83093809,1,1
1_I_8_1,1_N_2_63,3,0,2
1_V_1_1,1_N_2_63,3,0,2
1_I_24_1,1_N_2_63,3,0,2
1_V_4_1,1_N_2_63,3,0,2
1_I_52_1,1_N_2_63,3,0,2
1_V_5_1,1_N_2_63,3,0,2
1_I_83_1,1_N_2_63,3,0,2
1_V_8_1,1_N_2_63,3,0,2
1_I_201_1,1_N_2_63,3,0,2
1_V_15_1,1_N_2_63,3,0,2
1_I_210_1,1_N_2_63,3,0,2
1_V_16_1,1_N_2_63,3,0,2
1_I_244_1,1_N_2_63,3,0,2
1_V_19_1,1_N_2_63,3,0,2
1_N_1_1,1_N_2_64,268.3093809,1,1
1_N_1_67,1_N_2_64,26.83093809,1,1
1_N_1_68,1_N_2_64,26.83093809,1,1
1_N_1_69,1_N_2_64,26.83093809,1,1
1_N_1_76,1_N_2_64,26.83093809,1,1
1_I_11_1,1_N_2_64,3,0,2
1_V_1_1,1_N_2_64,3,0,2
1_I_34_1,1_N_2_64,3,0,2
1_V_4_1,1_N_2_64,3,0,2
1_I_91_1,1_N_2_64,3,0,2
1_V_8_1,1_N_2_64,3,0,2
1_I_132_1,1_N_2_64,3,0,2
1_V_9_1,1_N_2_64,3,0,2
1_I_154_1,1_N_2_64,3,0,2
1_V_13_1,1_N_2_64,3,0,2
1_I_168_1,1_N_2_64,3,0,2
1_V_13_1,1_N_2_64,3,0,2
1_I_190_1,1_N_2_64,3,0,2
1_V_15_1,1_N_2_64,3,0,2
1_I_211_1,1_N_2_64,3,0,2
1_V_16_1,1_N_2_64,3,0,2
1_I_219_1,1_N_2_64,3,0,2
1_V_16_1,1_N_2_64,3,0,2
1_I_302_1,1_N_2_64,3,0,2
1_V_23_1,1_N_2_64,3,0,2
1_I_314_1,1_N_2_64,3,0,2
1_V_23_1,1_N_2_64,3,0,2
1_I_316_1,1_N_2_64,3,0,2
1_V_23_1,1_N_2_64,3,0,2
1_I_326_1,1_N_2_64,3,0,2
1_V_25_1,1_N_2_64,3,0,2
1_I_331_1,1_N_2_64,3,0,2
1_V_25_1,1_N_2_64,3,0,2
1_N_1_1,1_N_2_65,214.6475047,1,1
1_N_1_62,1_N_2_65,26.83093809,1,1
1_N_1_74,1_N_2_65,26.83093809,1,1
1_I_16_1,1_N_2_65,3,0,2
1_V_2_1,1_N_2_65,3,0,2
1_I_159_1,1_N_2_65,3,0,2
1_V_13_1,1_N_2_65,3,0,2
1_I_175_1,1_N_2_65,3,0,2
1_V_14_1,1_N_2_65,3,0,2
1_I_192_1,1_N_2_65,3,0,2
1_V_15_1,1_N_2_65,3,0,2
1_I_200_1,1_N_2_65,3,0,2
1_V_15_1,1_N_2_65,3,0,2
1_I_212_1,1_N_2_65,3,0,2
1_V_16_1,1_N_2_65,3,0,2
1_I_254_1,1_N_2_65,3,0,2
1_V_20_1,1_N_2_65,3,0,2
1_I_271_1,1_N_2_65,3,0,2
1_V_22_1,1_N_2_65,3,0,2
1_I_297_1,1_N_2_65,3,0,2
1_V_23_1,1_N_2_65,3,0,2
1_I_322_1,1_N_2_65,3,0,2
1_V_25_1,1_N_2_65,3,0,2
1_N_1_1,1_N_2_66,268.3093809,1,1
1_N_1_63,1_N_2_66,26.83093809,1,1
1_N_1_64,1_N_2_66,26.83093809,1,1
1_N_1_65,1_N_2_66,26.83093809,1,1
1_N_1_66,1_N_2_66,26.83093809,1,1
1_N_1_69,1_N_2_66,26.83093809,1,1
1_N_1_71,1_N_2_66,26.83093809,1,1
1_I_37_1,1_N_2_66,3,0,2
1_V_4_1,1_N_2_66,3,0,2
1_I_77_1,1_N_2_66,3,0,2
1_V_8_1,1_N_2_66,3,0,2
1_I_85_1,1_N_2_66,3,0,2
1_V_8_1,1_N_2_66,3,0,2
1_I_95_1,1_N_2_66,3,0,2
1_V_8_1,1_N_2_66,3,0,2
1_I_98_1,1_N_2_66,3,0,2
1_V_8_1,1_N_2_66,3,0,2
1_I_103_1,1_N_2_66,3,0,2
1_V_8_1,1_N_2_66,3,0,2
1_I_151_1,1_N_2_66,3,0,2
1_V_12_1,1_N_2_66,3,0,2
1_I_165_1,1_N_2_66,3,0,2
1_V_13_1,1_N_2_66,3,0,2
1_I_208_1,1_N_2_66,3,0,2
1_V_16_1,1_N_2_66,3,0,2
1_I_209_1,1_N_2_66,3,0,2
1_V_16_1,1_N_2_66,3,0,2
1_I_218_1,1_N_2_66,3,0,2
1_V_16_1,1_N_2_66,3,0,2
1_I_229_1,1_N_2_66,3,0,2
1_V_18_1,1_N_2_66,3,0,2
1_I_255_1,1_N_2_66,3,0,2
1_V_20_1,1_N_2_66,3,0,2
1_I_267_1,1_N_2_66,3,0,2
1_V_22_1,1_N_2_66,3,0,2
1_I_303_1,1_N_2_66,3,0,2
1_V_23_1,1_N_2_66,3,0,2
1_I_304_1,1_N_2_66,3,0,2
1_V_23_1,1_N_2_66,3,0,2
1_N_1_1,1_N_2_67,160.9856286,1,1
1_N_1_62,1_N_2_67,26.83093809,1,1
1_N_1_66,1_N_2_67,26.83093809,1,1
1_N_1_69,1_N_2_67,53.66187619,1,1
1_N_1_72,1_N_2_67,26.83093809,1,1
1_I_25_1,1_N_2_67,3,0,2
1_V_4_1,1_N_2_67,3,0,2
1_I_49_1,1_N_2_67,3,0,2
1_V_5_1,1_N_2_67,3,0,2
1_I_145_1,1_N_2_67,3,0,2
1_V_10_1,1_N_2_67,3,0,2
1_I_198_1,1_N_2_67,3,0,2
1_V_15_1,1_N_2_67,3,0,2
1_I_240_1,1_N_2_67,3,0,2
1_V_18_1,1_N_2_67,3,0,2
1_I_243_1,1_N_2_67,3,0,2
1_V_19_1,1_N_2_67,3,0,2
1_I_249_1,1_N_2_67,3,0,2
1_V_19_1,1_N_2_67,3,0,2
1_I_263_1,1_N_2_67,3,0,2
1_V_21_1,1_N_2_67,3,0,2
1_I_270_1,1_N_2_67,3,0,2
1_V_22_1,1_N_2_67,3,0,2
1_I_293_1,1_N_2_67,3,0,2
1_V_22_1,1_N_2_67,3,0,2
1_I_320_1,1_N_2_67,3,0,2
1_V_25_1,1_N_2_67,3,0,2
1_N_1_1,1_N_2_68,134.1546905,1,1
1_N_1_69,1_N_2_68,53.66187619,1,1
1_I_27_1,1_N_2_68,3,0,2
1_V_4_1,1_N_2_68,3,0,2
1_I_129_1,1_N_2_68,3,0,2
1_V_9_1,1_N_2_68,3,0,2
1_I_138_1,1_N_2_68,3,0,2
1_V_9_1,1_N_2_68,3,0,2
1_I_146_1,1_N_2_68,3,0,2
1_V_10_1,1_N_2_68,3,0,2
1_I_215_1,1_N_2_68,3,0,2
1_V_16_1,1_N_2_68,3,0,2
1_I_216_1,1_N_2_68,3,0,2
1_V_16_1,1_N_2_68,3,0,2
1_I_301_1,1_N_2_68,3,0,2
1_V_23_1,1_N_2_68,3,0,2
1_N_1_1,1_N_2_69,268.3093809,1,1
1_N_1_64,1_N_2_69,26.83093809,1,1
1_N_1_66,1_N_2_69,26.83093809,1,1
1_N_1_71,1_N_2_69,26.83093809,1,1
1_N_1_72,1_N_2_69,26.83093809,1,1
1_N_1_77,1_N_2_69,26.83093809,1,1
1_I_15_1,1_N_2_69,3,0,2
1_V_2_1,1_N_2_69,3,0,2
1_I_33_1,1_N_2_69,3,0,2
1_V_4_1,1_N_2_69,3,0,2
1_I_44_1,1_N_2_69,3,0,2
1_V_4_1,1_N_2_69,3,0,2
1_I_50_1,1_N_2_69,3,0,2
1_V_5_1,1_N_2_69,3,0,2
1_I_62_1,1_N_2_69,3,0,2
1_V_6_1,1_N_2_69,3,0,2
1_I_73_1,1_N_2_69,3,0,2
1_V_7_1,1_N_2_69,3,0,2
1_I_126_1,1_N_2_69,3,0,2
1_V_9_1,1_N_2_69,3,0,2
1_I_153_1,1_N_2_69,3,0,2
1_V_13_1,1_N_2_69,3,0,2
1_I_188_1,1_N_2_69,3,0,2
1_V_14_1,1_N_2_69,3,0,2
1_I_241_1,1_N_2_69,3,0,2
1_V_18_1,1_N_2_69,3,0,2
1_I_277_1,1_N_2_69,3,0,2
1_V_22_1,1_N_2_69,3,0,2
1_I_298_1,1_N_2_69,3,0,2
1_V_23_1,1_N_2_69,3,0,2
1_I_300_1,1_N_2_69,3,0,2
1_V_23_1,1_N_2_69,3,0,2
1_I_325_1,1_N_2_69,3,0,2
1_V_25_1,1_N_2_69,3,0,2
1_I_327_1,1_N_2_69,3,0,2
1_V_25_1,1_N_2_69,3,0,2
1_N_1_1,1_N_2_70,241.4784428,1,1
1_N_1_68,1_N_2_70,26.83093809,1,1
1_N_1_69,1_N_2_70,53.66187619,1,1
1_N_1_80,1_N_2_70,26.83093809,1,1
1_I_6_1,1_N_2_70,3,0,2
1_V_1_1,1_N_2_70,3,0,2
1_I_10_1,1_N_2_70,3,0,2
1_V_1_1,1_N_2_70,3,0,2
1_I_39_1,1_N_2_70,3,0,2
1_V_4_1,1_N_2_70,3,0,2
1_I_54_1,1_N_2_70,3,0,2
1_V_5_1,1_N_2_70,3,0,2
1_I_63_1,1_N_2_70,3,0,2
1_V_6_1,1_N_2_70,3,0,2
1_I_117_1,1_N_2_70,3,0,2
1_V_8_1,1_N_2_70,3,0,2
1_I_156_1,1_N_2_70,3,0,2
1_V_13_1,1_N_2_70,3,0,2
1_I_194_1,1_N_2_70,3,0,2
1_V_15_1,1_N_2_70,3,0,2
1_I_235_1,1_N_2_70,3,0,2
1_V_18_1,1_N_2_70,3,0,2
1_I_276_1,1_N_2_70,3,0,2
1_V_22_1,1_N_2_70,3,0,2
1_I_289_1,1_N_2_70,3,0,2
1_V_22_1,1_N_2_70,3,0,2
1_I_291_1,1_N_2_70,3,0,2
1_V_22_1,1_N_2_70,3,0,2
1_I_324_1,1_N_2_70,3,0,2
1_V_25_1,1_N_2_70,3,0,2
1_N_1_1,1_N_2_71,295.140319,1,1
1_N_1_67,1_N_2_71,53.66187619,1,1
1_N_1_69,1_N_2_71,26.83093809,1,1
1_N_1_71,1_N_2_71,26.83093809,1,1
1_N_1_73,1_N_2_71,26.83093809,1,1
1_N_1_76,1_N_2_71,26.83093809,1,1
1_I_61_1,1_N_2_71,3,0,2
1_V_6_1,1_N_2_71,3,0,2
1_I_71_1,1_N_2_71,3,0,2
1_V_7_1,1_N_2_71,3,0,2
1_I_81_1,1_N_2_71,3,0,2
1_V_8_1,1_N_2_71,3,0,2
1_I_90_1,1_N_2_71,3,0,2
1_V_8_1,1_N_2_71,3,0,2
1_I_93_1,1_N_2_71,3,0,2
1_V_8_1,1_N_2_71,3,0,2
1_I_110_1,1_N_2_71,3,0,2
1_V_8_1,1_N_2_71,3,0,2
1_I_131_1,1_N_2_71,3,0,2
1_V_9_1,1_N_2_71,3,0,2
1_I_171_1,1_N_2_71,3,0,2
1_V_14_1,1_N_2_71,3,0,2
1_I_206_1,1_N_2_71,3,0,2
1_V_16_1,1_N_2_71,3,0,2
1_I_220_1,1_N_2_71,3,0,2
1_V_16_1,1_N_2_71,3,0,2
1_I_224_1,1_N_2_71,3,0,2
1_V_18_1,1_N_2_71,3,0,2
1_I_231_1,1_N_2_71,3,0,2
1_V_18_1,1_N_2_71,3,0,2
1_I_286_1,1_N_2_71,3,0,2
1_V_22_1,1_N_2_71,3,0,2
1_I_295_1,1_N_2_71,3,0,2
1_V_23_1,1_N_2_71,3,0,2
1_I_312_1,1_N_2_71,3,0,2
1_V_23_1,1_N_2_71,3,0,2
1_I_317_1,1_N_2_71,3,0,2
1_V_23_1,1_N_2_71,3,0,2
1_I_323_1,1_N_2_71,3,0,2
1_V_25_1,1_N_2_71,3,0,2
1_N_1_1,1_N_2_72,187.8165667,1,1
1_N_1_70,1_N_2_72,26.83093809,1,1
1_N_1_72,1_N_2_72,26.83093809,1,1
1_I_30_1,1_N_2_72,3,0,2
1_V_4_1,1_N_2_72,3,0,2
1_I_55_1,1_N_2_72,3,0,2
1_V_6_1,1_N_2_72,3,0,2
1_I_84_1,1_N_2_72,3,0,2
1_V_8_1,1_N_2_72,3,0,2
1_I_113_1,1_N_2_72,3,0,2
1_V_8_1,1_N_2_72,3,0,2
1_I_120_1,1_N_2_72,3,0,2
1_V_8_1,1_N_2_72,3,0,2
1_I_242_1,1_N_2_72,3,0,2
1_V_18_1,1_N_2_72,3,0,2
1_I_288_1,1_N_2_72,3,0,2
1_V_22_1,1_N_2_72,3,0,2
1_I_310_1,1_N_2_72,3,0,2
1_V_23_1,1_N_2_72,3,0,2
1_I_319_1,1_N_2_72,3,0,2
1_V_24_1,1_N_2_72,3,0,2
1_N_1_1,1_N_2_73,187.8165667,1,1
1_N_1_69,1_N_2_73,53.66187619,1,1
1_N_1_71,1_N_2_73,26.83093809,1,1
1_N_1_73,1_N_2_73,26.83093809,1,1
1_N_1_75,1_N_2_73,26.83093809,1,1
1_N_1_81,1_N_2_73,26.83093809,1,1
1_I_94_1,1_N_2_73,3,0,2
1_V_8_1,1_N_2_73,3,0,2
1_I_137_1,1_N_2_73,3,0,2
1_V_9_1,1_N_2_73,3,0,2
1_I_141_1,1_N_2_73,3,0,2
1_V_10_1,1_N_2_73,3,0,2
1_I_161_1,1_N_2_73,3,0,2
1_V_13_1,1_N_2_73,3,0,2
1_I_166_1,1_N_2_73,3,0,2
1_V_13_1,1_N_2_73,3,0,2
1_I_182_1,1_N_2_73,3,0,2
1_V_14_1,1_N_2_73,3,0,2
1_I_189_1,1_N_2_73,3,0,2
1_V_14_1,1_N_2_73,3,0,2
1_I_230_1,1_N_2_73,3,0,2
1_V_18_1,1_N_2_73,3,0,2
1_I_282_1,1_N_2_73,3,0,2
1_V_22_1,1_N_2_73,3,0,2
1_I_294_1,1_N_2_73,3,0,2
1_V_22_1,1_N_2_73,3,0,2
1_I_299_1,1_N_2_73,3,0,2
1_V_23_1,1_N_2_73,3,0,2
1_I_321_1,1_N_2_73,3,0,2
1_V_25_1,1_N_2_73,3,0,2
1_I_329_1,1_N_2_73,3,0,2
1_V_25_1,1_N_2_73,3,0,2
1_N_1_1,1_N_2_74,348.8021952,1,1
1_N_1_75,1_N_2_74,26.83093809,1,1
1_I_89_1,1_N_2_74,3,0,2
1_V_8_1,1_N_2_74,3,0,2
1_I_105_1,1_N_2_74,3,0,2
1_V_8_1,1_N_2_74,3,0,2
1_I_106_1,1_N_2_74,3,0,2
1_V_8_1,1_N_2_74,3,0,2
1_I_160_1,1_N_2_74,3,0,2
1_V_13_1,1_N_2_74,3,0,2
1_I_172_1,1_N_2_74,3,0,2
1_V_14_1,1_N_2_74,3,0,2
1_I_177_1,1_N_2_74,3,0,2
1_V_14_1,1_N_2_74,3,0,2
1_I_187_1,1_N_2_74,3,0,2
1_V_14_1,1_N_2_74,3,0,2
1_I_199_1,1_N_2_74,3,0,2
1_V_15_1,1_N_2_74,3,0,2
1_I_217_1,1_N_2_74,3,0,2
1_V_16_1,1_N_2_74,3,0,2
1_I_226_1,1_N_2_74,3,0,2
1_V_18_1,1_N_2_74,3,0,2
1_I_273_1,1_N_2_74,3,0,2
1_V_22_1,1_N_2_74,3,0,2
1_I_307_1,1_N_2_74,3,0,2
1_V_23_1,1_N_2_74,3,0,2
1_I_308_1,1_N_2_74,3,0,2
1_V_23_1,1_N_2_74,3,0,2
1_I_315_1,1_N_2_74,3,0,2
1_V_23_1,1_N_2_74,3,0,2
1_N_1_1,1_N_2_75,160.9856286,1,1
1_N_1_75,1_N_2_75,26.83093809,1,1
1_N_1_79,1_N_2_75,26.83093809,1,1
1_I_21_1,1_N_2_75,3,0,2
1_V_4_1,1_N_2_75,3,0,2
1_I_40_1,1_N_2_75,3,0,2
1_V_4_1,1_N_2_75,3,0,2
1_I_56_1,1_N_2_75,3,0,2
1_V_6_1,1_N_2_75,3,0,2
1_I_80_1,1_N_2_75,3,0,2
1_V_8_1,1_N_2_75,3,0,2
1_I_96_1,1_N_2_75,3,0,2
1_V_8_1,1_N_2_75,3,0,2
1_I_112_1,1_N_2_75,3,0,2
1_V_8_1,1_N_2_75,3,0,2
1_I_264_1,1_N_2_75,3,0,2
1_V_21_1,1_N_2_75,3,0,2
1_I_279_1,1_N_2_75,3,0,2
1_V_22_1,1_N_2_75,3,0,2
1_N_1_1,1_N_2_76,214.6475047,1,1
1_N_1_72,1_N_2_76,26.83093809,1,1
1_N_1_73,1_N_2_76,80.49281428,1,1
1_N_1_74,1_N_2_76,53.66187619,1,1
1_N_1_75,1_N_2_76,26.83093809,1,1
1_N_1_76,1_N_2_76,26.83093809,1,1
1_N_1_78,1_N_2_76,26.83093809,1,1
1_N_1_79,1_N_2_76,53.66187619,1,1
1_I_17_1,1_N_2_76,3,0,2
1_V_2_1,1_N_2_76,3,0,2
1_I_23_1,1_N_2_76,3,0,2
1_V_4_1,1_N_2_76,3,0,2
1_I_67_1,1_N_2_76,3,0,2
1_V_7_1,1_N_2_76,3,0,2
1_I_70_1,1_N_2_76,3,0,2
1_V_7_1,1_N_2_76,3,0,2
1_I_87_1,1_N_2_76,3,0,2
1_V_8_1,1_N_2_76,3,0,2
1_I_124_1,1_N_2_76,3,0,2
1_V_9_1,1_N_2_76,3,0,2
1_I_125_1,1_N_2_76,3,0,2
1_V_9_1,1_N_2_76,3,0,2
1_I_155_1,1_N_2_76,3,0,2
1_V_13_1,1_N_2_76,3,0,2
1_I_178_1,1_N_2_76,3,0,2
1_V_14_1,1_N_2_76,3,0,2
1_I_181_1,1_N_2_76,3,0,2
1_V_14_1,1_N_2_76,3,0,2
1_I_183_1,1_N_2_76,3,0,2
1_V_14_1,1_N_2_76,3,0,2
1_I_223_1,1_N_2_76,3,0,2
1_V_18_1,1_N_2_76,3,0,2
1_I_228_1,1_N_2_76,3,0,2
1_V_18_1,1_N_2_76,3,0,2
1_I_232_1,1_N_2_76,3,0,2
1_V_18_1,1_N_2_76,3,0,2
1_I_236_1,1_N_2_76,3,0,2
1_V_18_1,1_N_2_76,3,0,2
1_I_238_1,1_N_2_76,3,0,2
1_V_18_1,1_N_2_76,3,0,2
1_I_272_1,1_N_2_76,3,0,2
1_V_22_1,1_N_2_76,3,0,2
